<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20180403,000000,298.0000000,298.6500000,294.5500000,295.8000000,882580
MTSS,D,20180404,000000,297.2500000,298.2000000,290.7000000,292.4000000,1866720
MTSS,D,20180405,000000,293.3000000,296.0000000,291.7000000,294.1000000,1490760
MTSS,D,20180406,000000,293.7000000,295.5500000,292.5000000,293.0000000,777950
MTSS,D,20180409,000000,293.0000000,293.0000000,265.5000000,272.5000000,7449590
MTSS,D,20180410,000000,272.5000000,288.0000000,266.7000000,287.9000000,4484630
MTSS,D,20180411,000000,281.0000000,293.0000000,277.0000000,279.0000000,4390710
MTSS,D,20180412,000000,283.0500000,290.0000000,281.2000000,282.2500000,3308170
MTSS,D,20180413,000000,283.5000000,286.5000000,277.5000000,279.0000000,2908570
MTSS,D,20180416,000000,276.8500000,284.4000000,276.1500000,278.0000000,2927370
MTSS,D,20180417,000000,281.0000000,285.5000000,280.4500000,283.2000000,1996530
MTSS,D,20180418,000000,283.5500000,295.0000000,282.8000000,289.3000000,3388070
MTSS,D,20180419,000000,290.5500000,294.3500000,287.0000000,289.5000000,2708670
MTSS,D,20180420,000000,289.4500000,290.7500000,285.3500000,287.7500000,2047440
MTSS,D,20180423,000000,288.0000000,292.0000000,286.0500000,287.1500000,2336350
MTSS,D,20180424,000000,288.0000000,289.8000000,286.5000000,289.4000000,1343410
MTSS,D,20180425,000000,287.2000000,290.4500000,286.2500000,289.1500000,1144190
MTSS,D,20180426,000000,290.0000000,295.8000000,289.4000000,295.8000000,2291140
MTSS,D,20180427,000000,295.8000000,297.8500000,292.5000000,295.1000000,1201540
MTSS,D,20180428,000000,293.8500000,295.2000000,293.0000000,294.4500000,233830
MTSS,D,20180430,000000,294.6000000,297.0000000,291.4500000,296.4000000,986680
MTSS,D,20180502,000000,295.8000000,295.8000000,290.1000000,292.3000000,1230930
MTSS,D,20180503,000000,291.2500000,293.0000000,290.0000000,290.5500000,1160210
MTSS,D,20180504,000000,290.9000000,292.1500000,289.4000000,290.0000000,913410
MTSS,D,20180507,000000,290.2000000,292.6000000,289.8000000,291.4500000,1250590
MTSS,D,20180508,000000,290.9000000,291.0000000,287.7000000,290.0000000,1149210
MTSS,D,20180510,000000,289.6000000,292.6500000,288.1500000,289.8500000,1776060
MTSS,D,20180511,000000,289.8500000,291.7500000,288.0500000,289.1500000,1249620
MTSS,D,20180514,000000,289.5500000,291.8500000,288.5000000,290.0000000,1098750
MTSS,D,20180515,000000,290.2500000,291.2500000,288.7000000,289.0000000,1248690
MTSS,D,20180516,000000,289.5000000,290.6500000,288.3000000,289.0500000,1061770
MTSS,D,20180517,000000,289.5500000,293.4500000,289.0500000,293.4500000,1117760
MTSS,D,20180518,000000,292.8000000,294.4000000,291.2500000,293.4000000,938010
MTSS,D,20180521,000000,293.4000000,295.9500000,293.2000000,294.2500000,795810
MTSS,D,20180522,000000,294.9000000,297.3000000,293.1500000,297.3000000,905430
MTSS,D,20180523,000000,296.4500000,297.4500000,289.1000000,291.1000000,2511530
MTSS,D,20180524,000000,290.5500000,292.1500000,284.1000000,286.5000000,2275090
MTSS,D,20180525,000000,286.6000000,288.8000000,284.9500000,287.2000000,1332320
MTSS,D,20180528,000000,286.9500000,288.7500000,286.3000000,287.1500000,669260
MTSS,D,20180529,000000,287.9000000,287.9000000,281.6000000,283.2000000,1634730
MTSS,D,20180530,000000,283.1000000,286.5000000,280.5000000,283.8500000,1431600
MTSS,D,20180531,000000,284.6500000,286.8500000,282.4000000,282.4000000,1583360
MTSS,D,20180601,000000,282.3500000,284.8500000,282.1500000,283.1000000,939580
MTSS,D,20180604,000000,283.4000000,286.8000000,283.3000000,285.9500000,830320
MTSS,D,20180605,000000,286.0000000,290.4000000,285.0500000,285.9000000,1361060
MTSS,D,20180606,000000,286.2500000,286.9000000,284.0000000,285.2000000,1150230
MTSS,D,20180607,000000,285.6500000,287.9500000,285.0000000,286.0500000,1258180
MTSS,D,20180608,000000,285.9000000,285.9500000,282.3500000,283.5500000,1424870
MTSS,D,20180609,000000,284.0000000,285.5500000,284.0000000,285.0500000,295390
MTSS,D,20180611,000000,285.4000000,285.5500000,281.6000000,283.7000000,698870
MTSS,D,20180613,000000,283.1000000,283.7500000,281.7500000,282.7500000,1267820
MTSS,D,20180614,000000,282.4500000,284.3500000,281.0500000,281.8500000,2793690
MTSS,D,20180615,000000,281.7500000,283.8500000,278.2500000,282.8500000,3400200
MTSS,D,20180618,000000,281.7500000,282.3000000,275.2000000,277.5000000,3102510
MTSS,D,20180619,000000,276.9500000,279.7500000,274.2000000,276.5500000,3575410
MTSS,D,20180620,000000,276.8000000,281.6000000,276.3000000,277.1000000,3858670
MTSS,D,20180621,000000,277.2500000,279.7500000,271.2500000,272.9000000,6767870
MTSS,D,20180622,000000,274.7500000,275.0500000,252.0000000,264.7500000,16920950
MTSS,D,20180625,000000,265.9500000,269.8000000,264.1000000,264.9500000,4279980
MTSS,D,20180626,000000,265.4500000,267.6500000,261.5500000,262.0000000,2342620
MTSS,D,20180627,000000,263.0000000,267.0000000,262.3500000,266.7000000,2762890
MTSS,D,20180628,000000,265.6500000,271.4000000,264.1500000,267.3500000,6002100
MTSS,D,20180629,000000,270.9500000,282.3000000,270.1000000,278.1000000,7611170
MTSS,D,20180702,000000,280.7500000,285.9000000,279.8000000,284.1000000,4322270
MTSS,D,20180703,000000,284.1000000,286.5000000,281.0000000,281.1000000,3377010
MTSS,D,20180704,000000,281.9000000,285.0000000,281.4500000,284.0000000,1468930
MTSS,D,20180705,000000,284.4000000,288.0000000,283.5000000,288.0000000,4973480
MTSS,D,20180706,000000,269.0500000,277.6500000,268.1000000,276.9500000,4971880
MTSS,D,20180709,000000,278.0000000,279.7500000,275.3000000,278.8000000,2635990
MTSS,D,20180710,000000,277.4500000,278.6500000,273.6500000,273.7500000,2303960
MTSS,D,20180711,000000,273.6000000,275.5000000,269.0000000,272.9000000,2061580
MTSS,D,20180712,000000,270.6500000,272.8500000,269.1000000,270.0000000,1383340
MTSS,D,20180713,000000,271.5000000,273.2000000,269.1000000,269.1500000,2164540
MTSS,D,20180716,000000,271.0500000,273.7000000,268.1000000,269.3500000,3097420
MTSS,D,20180717,000000,269.0000000,271.3500000,266.0000000,270.4000000,2214100
MTSS,D,20180718,000000,271.0000000,271.5500000,268.3000000,269.0000000,1546250
MTSS,D,20180719,000000,269.0000000,269.6000000,265.2000000,268.3000000,1857530
MTSS,D,20180720,000000,267.7500000,269.5500000,266.1500000,266.3000000,1378530
MTSS,D,20180723,000000,267.0000000,267.7000000,260.0000000,262.0000000,3000030
MTSS,D,20180724,000000,262.7500000,264.8500000,260.9000000,263.5500000,1686920
MTSS,D,20180725,000000,261.3000000,263.4500000,260.6500000,262.8000000,1004880
MTSS,D,20180726,000000,263.8000000,264.3500000,261.3000000,263.3000000,974620
MTSS,D,20180727,000000,263.6000000,266.9000000,261.9000000,263.9500000,1393160
MTSS,D,20180730,000000,263.2000000,264.5000000,257.5000000,261.8500000,1299500
MTSS,D,20180731,000000,262.0000000,264.7500000,260.2500000,263.8000000,1554000
MTSS,D,20180801,000000,263.8000000,264.4000000,262.0000000,262.3000000,895640
MTSS,D,20180802,000000,263.1000000,263.7000000,258.5000000,261.3000000,1947720
MTSS,D,20180803,000000,261.3000000,261.5000000,258.6000000,260.8000000,1582080
MTSS,D,20180806,000000,261.0000000,263.9000000,260.0000000,261.9500000,1027990
MTSS,D,20180807,000000,261.8500000,263.6500000,261.2000000,262.2000000,644390
MTSS,D,20180808,000000,260.8500000,261.2500000,255.6000000,257.5000000,2633340
MTSS,D,20180809,000000,257.0500000,257.9000000,245.2500000,253.6000000,3981860
MTSS,D,20180810,000000,253.8000000,258.5000000,250.1000000,253.7000000,3226250
MTSS,D,20180813,000000,252.5000000,255.0000000,250.5000000,253.1000000,1595830
MTSS,D,20180814,000000,253.7000000,256.6500000,248.8500000,251.0000000,3347080
MTSS,D,20180815,000000,250.8000000,252.7500000,246.6500000,249.8500000,1968190
MTSS,D,20180816,000000,249.6500000,252.0000000,248.5500000,248.8000000,1652260
MTSS,D,20180817,000000,249.0500000,250.5000000,247.5000000,248.6500000,1676340
MTSS,D,20180820,000000,248.9500000,252.0000000,248.4500000,249.1500000,1763990
MTSS,D,20180821,000000,249.8500000,253.6500000,248.5000000,253.5000000,2060200
MTSS,D,20180822,000000,253.6500000,254.8000000,252.0500000,253.6000000,1580680
MTSS,D,20180823,000000,253.8000000,254.9500000,250.4500000,251.9500000,2413700
MTSS,D,20180824,000000,252.3000000,252.7000000,248.0000000,251.5500000,1931730
MTSS,D,20180827,000000,252.2000000,255.4000000,250.2500000,255.0000000,1032880
MTSS,D,20180828,000000,255.2500000,259.5000000,254.5000000,258.9000000,1445450
MTSS,D,20180829,000000,258.8500000,263.3000000,258.0500000,260.3500000,1992440
MTSS,D,20180830,000000,260.9500000,262.5500000,257.5000000,259.1500000,2165920
MTSS,D,20180831,000000,259.2500000,263.3000000,257.1500000,261.9500000,2759230
MTSS,D,20180903,000000,261.3500000,263.9500000,261.1000000,263.4500000,777030
MTSS,D,20180904,000000,263.5500000,263.9500000,257.0500000,257.3000000,1662110
MTSS,D,20180905,000000,257.2000000,258.8500000,254.7500000,257.9500000,2298580
MTSS,D,20180906,000000,258.0500000,259.0000000,255.3000000,256.1000000,1307080
MTSS,D,20180907,000000,256.5000000,257.3500000,254.5000000,256.0000000,1402090
MTSS,D,20180910,000000,255.8000000,257.7500000,252.5000000,255.8500000,2024040
MTSS,D,20180911,000000,255.9500000,256.5000000,250.8500000,252.5000000,1619630
MTSS,D,20180912,000000,252.8000000,259.3000000,252.5500000,256.6000000,2871780
MTSS,D,20180913,000000,258.0500000,267.0000000,258.0500000,264.5000000,3522920
MTSS,D,20180914,000000,264.5500000,267.5000000,262.5500000,266.0000000,1211980
MTSS,D,20180917,000000,266.8000000,277.8500000,265.4500000,276.6500000,3102380
MTSS,D,20180918,000000,276.1000000,279.1500000,272.6000000,279.1500000,3067650
MTSS,D,20180919,000000,278.4500000,278.7000000,271.6000000,275.5500000,2836720
MTSS,D,20180920,000000,275.0000000,277.5000000,271.3000000,271.6500000,5308090
MTSS,D,20180921,000000,271.6500000,276.6500000,270.5000000,276.6500000,2211580
MTSS,D,20180924,000000,275.5500000,276.6000000,274.2000000,274.7500000,1072830
MTSS,D,20180925,000000,275.4000000,275.7000000,272.7000000,274.0500000,1010910
MTSS,D,20180926,000000,274.8500000,275.1000000,269.6000000,269.9000000,1363370
MTSS,D,20180927,000000,270.0000000,275.7000000,269.2500000,273.1000000,1624880
MTSS,D,20180928,000000,273.3000000,273.3500000,270.6000000,272.5000000,1182080
MTSS,D,20181001,000000,272.9000000,275.7000000,271.2500000,274.7000000,1199510
MTSS,D,20181002,000000,274.9500000,275.5000000,272.3500000,272.5500000,1537430
MTSS,D,20181003,000000,274.1000000,279.5000000,273.1500000,276.3000000,2969410
MTSS,D,20181004,000000,276.6000000,278.4500000,274.4500000,276.5000000,2315590
MTSS,D,20181005,000000,276.0000000,277.2000000,272.5000000,275.1000000,2008300
MTSS,D,20181008,000000,274.0500000,274.8000000,269.8500000,269.9000000,1250960
MTSS,D,20181009,000000,270.5000000,271.6000000,264.0000000,264.0000000,1847520
MTSS,D,20181010,000000,264.1000000,265.5500000,261.5000000,263.5000000,1363530
MTSS,D,20181011,000000,260.8500000,264.3500000,259.0000000,262.4000000,2042480
MTSS,D,20181012,000000,262.8000000,267.0000000,261.8000000,266.5000000,1264880
MTSS,D,20181015,000000,266.0000000,270.5000000,263.1500000,269.6500000,1333280
MTSS,D,20181016,000000,270.6000000,274.0000000,265.5500000,272.4000000,1622290
MTSS,D,20181017,000000,272.9500000,273.8000000,270.2500000,271.0500000,879920
MTSS,D,20181018,000000,270.9000000,274.4000000,267.2500000,269.0000000,1250620
MTSS,D,20181019,000000,269.3000000,273.5500000,268.4500000,270.4000000,1273440
MTSS,D,20181022,000000,270.7000000,272.1000000,263.0000000,264.6000000,1022470
MTSS,D,20181023,000000,263.7000000,264.5500000,258.5500000,262.2000000,1561520
MTSS,D,20181024,000000,262.7500000,267.4000000,262.0000000,262.1500000,1178710
MTSS,D,20181025,000000,262.0500000,262.9500000,257.5500000,261.5000000,1596310
MTSS,D,20181026,000000,259.3000000,260.1500000,255.1000000,258.3000000,984940
MTSS,D,20181029,000000,257.5000000,259.5500000,255.5500000,258.9000000,747960
MTSS,D,20181030,000000,258.8000000,258.9500000,255.5500000,257.0000000,784450
MTSS,D,20181031,000000,257.7000000,260.4500000,256.5000000,257.6000000,1183120
MTSS,D,20181101,000000,257.0500000,258.4500000,253.4500000,258.2500000,2345590
MTSS,D,20181102,000000,258.5000000,265.2500000,257.7000000,262.2000000,2117070
MTSS,D,20181106,000000,265.1000000,267.5000000,263.6500000,264.0000000,2412060
MTSS,D,20181107,000000,264.2500000,270.9500000,262.0500000,270.9500000,1666500
MTSS,D,20181108,000000,272.7000000,275.7000000,268.4500000,273.6000000,2446000
MTSS,D,20181109,000000,272.5000000,272.9000000,265.8500000,269.3000000,1211570
MTSS,D,20181112,000000,269.4500000,271.0000000,264.5000000,265.9500000,640860
MTSS,D,20181113,000000,264.9000000,269.5000000,264.9000000,268.3000000,978180
MTSS,D,20181114,000000,268.4500000,269.4500000,265.1000000,269.3000000,779290
MTSS,D,20181115,000000,269.5000000,274.5500000,267.0000000,271.5000000,1523500
MTSS,D,20181116,000000,272.0500000,272.3500000,266.5500000,267.0000000,1031820
MTSS,D,20181119,000000,266.9500000,270.0000000,263.6000000,266.3000000,1193170
MTSS,D,20181120,000000,265.8000000,265.8500000,248.4000000,253.0000000,6751770
MTSS,D,20181121,000000,251.7500000,257.4000000,250.0000000,252.4000000,2907970
MTSS,D,20181122,000000,253.0000000,255.0000000,252.3000000,253.9500000,804640
MTSS,D,20181123,000000,253.6000000,253.7000000,248.1000000,248.9000000,1684600
MTSS,D,20181126,000000,249.0000000,251.8000000,245.0500000,247.5000000,2269800
MTSS,D,20181127,000000,248.0500000,250.8500000,247.1000000,249.0000000,1122210
MTSS,D,20181128,000000,248.7000000,250.8500000,247.2500000,248.7000000,1060150
MTSS,D,20181129,000000,249.4000000,254.3000000,248.2000000,252.7000000,2144750
MTSS,D,20181130,000000,251.1500000,253.7500000,247.3500000,247.5500000,2529460
MTSS,D,20181203,000000,249.0000000,252.9000000,247.8000000,248.7000000,1640290
MTSS,D,20181204,000000,248.9000000,249.8000000,248.0000000,248.2000000,905490
MTSS,D,20181205,000000,248.1000000,249.0000000,245.4000000,248.2000000,993510
MTSS,D,20181206,000000,247.8500000,248.0500000,242.0000000,242.3000000,2675280
MTSS,D,20181207,000000,242.8500000,244.3000000,234.2500000,237.0000000,4455650
MTSS,D,20181210,000000,237.3500000,238.2000000,229.5000000,229.5000000,3127530
MTSS,D,20181211,000000,229.4000000,231.7000000,223.5500000,224.0000000,4412910
MTSS,D,20181212,000000,224.6000000,233.8500000,222.4000000,232.2500000,5656770
MTSS,D,20181213,000000,233.2000000,236.4000000,228.7500000,232.6000000,4191430
MTSS,D,20181214,000000,232.8000000,235.6500000,229.1000000,235.0000000,2190990
MTSS,D,20181217,000000,233.1000000,235.4000000,231.7500000,235.0000000,1362280
MTSS,D,20181218,000000,232.6500000,238.7500000,230.6000000,237.7000000,1778090
MTSS,D,20181219,000000,235.9000000,240.9500000,234.2000000,240.1000000,2926000
MTSS,D,20181220,000000,238.3500000,244.2000000,237.1500000,243.5000000,3344930
MTSS,D,20181221,000000,242.5000000,244.7500000,239.7500000,244.7500000,2426750
MTSS,D,20181224,000000,244.2500000,244.3000000,233.5000000,235.4500000,2833150
MTSS,D,20181225,000000,232.8000000,233.3000000,226.4000000,232.5000000,1191080
MTSS,D,20181226,000000,232.8500000,235.3500000,231.8000000,234.0000000,929830
MTSS,D,20181227,000000,236.4500000,237.0000000,231.8500000,233.3500000,1719730
MTSS,D,20181228,000000,234.1000000,237.8500000,233.3000000,236.9000000,822220
MTSS,D,20181229,000000,236.3000000,238.7500000,235.5000000,238.0000000,303670
MTSS,D,20190103,000000,240.8500000,241.5000000,237.0000000,240.5000000,934650
MTSS,D,20190104,000000,240.4000000,248.6000000,239.5500000,248.6000000,2069380
MTSS,D,20190108,000000,248.7500000,253.0000000,247.7000000,250.0500000,1931200
MTSS,D,20190109,000000,252.7000000,253.3500000,249.1000000,252.0000000,2331050
MTSS,D,20190110,000000,251.1500000,256.0000000,249.1500000,256.0000000,2315270
MTSS,D,20190111,000000,255.0000000,255.4000000,251.8000000,252.8000000,1323400
MTSS,D,20190114,000000,251.6000000,253.6500000,251.0500000,252.3500000,1146940
MTSS,D,20190115,000000,252.6500000,254.7500000,251.5500000,252.4500000,1004860
MTSS,D,20190116,000000,252.4500000,255.2000000,251.5000000,254.7500000,1387920
MTSS,D,20190117,000000,255.5000000,256.3000000,253.9500000,255.2500000,2774600
MTSS,D,20190118,000000,256.3000000,257.9000000,255.1500000,257.5000000,1469100
MTSS,D,20190121,000000,257.9500000,260.0000000,256.7500000,260.0000000,671360
MTSS,D,20190122,000000,258.8000000,259.5000000,244.7000000,258.5500000,1764860
MTSS,D,20190123,000000,258.5000000,264.6000000,257.7000000,264.4500000,1539890
MTSS,D,20190124,000000,263.8000000,266.3000000,262.2000000,263.5000000,1925920
MTSS,D,20190125,000000,264.7500000,264.7500000,260.0500000,261.0000000,1687730
MTSS,D,20190128,000000,261.2000000,262.5000000,255.4500000,257.8000000,1764440
MTSS,D,20190129,000000,257.8500000,261.8500000,256.3500000,259.5500000,987400
MTSS,D,20190130,000000,260.0000000,262.3000000,258.4500000,261.1000000,724650
MTSS,D,20190131,000000,262.0000000,263.7000000,260.0000000,260.7500000,1602980
MTSS,D,20190201,000000,261.3000000,265.0000000,260.8000000,261.5500000,1604230
MTSS,D,20190204,000000,262.3000000,264.7000000,261.8000000,263.2500000,773690
MTSS,D,20190205,000000,263.5000000,267.0000000,262.6500000,264.9500000,1006010
MTSS,D,20190206,000000,265.1000000,265.9500000,261.9000000,263.1500000,1099900
MTSS,D,20190207,000000,262.8000000,262.9500000,259.6500000,261.8000000,1476930
MTSS,D,20190208,000000,260.2000000,262.8500000,247.5000000,255.0000000,5293370
MTSS,D,20190211,000000,251.9500000,253.3500000,249.0000000,251.5500000,3914390
MTSS,D,20190212,000000,252.0000000,258.2500000,251.3500000,255.3500000,2755750
MTSS,D,20190213,000000,255.1000000,256.7500000,251.2000000,254.1000000,2569820
MTSS,D,20190214,000000,252.4000000,257.4000000,251.7000000,257.2000000,1966010
MTSS,D,20190215,000000,257.3000000,262.8000000,255.6500000,260.4500000,2490990
MTSS,D,20190218,000000,260.4000000,261.0000000,253.0500000,253.9000000,2402090
MTSS,D,20190219,000000,253.9000000,255.4500000,250.5000000,250.6000000,1487110
MTSS,D,20190220,000000,251.6000000,254.6000000,250.2000000,251.0000000,1884800
MTSS,D,20190221,000000,251.4000000,252.8000000,245.8500000,249.0000000,2603260
MTSS,D,20190222,000000,249.5000000,251.4500000,247.3000000,249.0500000,1338820
MTSS,D,20190225,000000,250.5000000,251.7000000,249.3000000,250.9000000,930980
MTSS,D,20190226,000000,250.1500000,253.3500000,248.7500000,252.5000000,1629120
MTSS,D,20190227,000000,252.8000000,253.3000000,250.7500000,252.4000000,1308420
MTSS,D,20190228,000000,252.3000000,253.8000000,250.6000000,253.0000000,1570850
MTSS,D,20190301,000000,253.6000000,255.4000000,252.4500000,252.6000000,1720540
MTSS,D,20190304,000000,253.0500000,256.1500000,252.7500000,255.9500000,1230490
MTSS,D,20190305,000000,254.6500000,256.6500000,253.8000000,256.1500000,707640
MTSS,D,20190306,000000,256.6500000,258.8000000,256.1000000,257.5000000,1054170
MTSS,D,20190307,000000,251.0000000,256.0000000,250.5000000,254.9000000,2296970
MTSS,D,20190311,000000,254.1500000,256.9000000,252.6000000,256.6000000,1151810
MTSS,D,20190312,000000,257.5000000,258.8500000,256.2500000,258.0000000,1248660
MTSS,D,20190313,000000,257.9000000,260.4000000,257.1000000,260.2500000,1357250
MTSS,D,20190314,000000,260.4500000,261.6500000,257.1500000,259.3000000,1730770
MTSS,D,20190315,000000,260.3000000,261.6000000,259.6500000,260.0000000,3014830
MTSS,D,20190318,000000,260.6500000,264.4000000,258.6000000,263.7500000,2139000
MTSS,D,20190319,000000,263.0000000,266.5000000,260.3500000,261.9500000,2044090
MTSS,D,20190320,000000,260.5000000,264.6000000,257.2500000,258.0000000,2273780
MTSS,D,20190321,000000,258.9500000,272.1000000,256.6500000,268.0000000,7415460
MTSS,D,20190322,000000,268.8000000,269.2500000,264.2000000,265.0000000,3302910
MTSS,D,20190325,000000,262.9500000,266.7000000,260.7000000,262.0000000,2481300
MTSS,D,20190326,000000,262.0000000,265.9500000,261.1500000,263.4500000,2362570
MTSS,D,20190327,000000,263.5000000,264.2000000,257.0500000,257.7500000,2852330
MTSS,D,20190328,000000,257.8000000,258.8500000,255.1000000,255.9500000,3493010
MTSS,D,20190329,000000,255.6500000,257.3000000,251.5000000,252.4500000,3968380
MTSS,D,20190401,000000,253.9000000,254.8500000,252.1500000,254.0000000,3147860
MTSS,D,20190402,000000,255.0000000,258.8000000,254.8000000,258.0000000,2838410
MTSS,D,20190403,000000,258.0000000,260.9500000,257.5000000,258.4000000,2252040
MTSS,D,20190404,000000,259.1000000,262.5500000,258.5500000,262.2000000,1819470
MTSS,D,20190405,000000,263.0000000,265.2500000,262.1000000,264.3000000,1629890
MTSS,D,20190408,000000,264.3500000,264.9500000,260.0000000,260.8500000,1643270
MTSS,D,20190409,000000,262.1500000,263.8000000,260.9000000,261.5000000,1663430
MTSS,D,20190410,000000,261.0000000,262.0000000,258.2500000,259.4000000,2340770
MTSS,D,20190411,000000,259.2500000,262.9500000,258.8000000,260.5000000,1840530
MTSS,D,20190412,000000,262.0000000,263.9000000,258.7000000,259.0500000,2544350
MTSS,D,20190415,000000,260.5000000,263.2500000,259.3000000,260.2000000,1857610
MTSS,D,20190416,000000,260.9000000,262.0500000,255.8000000,257.4500000,3204280
MTSS,D,20190417,000000,258.3500000,259.6000000,256.8500000,258.0500000,2347220
MTSS,D,20190418,000000,258.0500000,259.8000000,256.5000000,259.0000000,2094820
MTSS,D,20190419,000000,259.5000000,260.2500000,258.8500000,259.8500000,643510
MTSS,D,20190422,000000,260.1500000,261.9000000,259.3000000,261.2500000,1423790
MTSS,D,20190423,000000,260.7000000,261.6500000,259.5000000,260.0000000,1497280
MTSS,D,20190424,000000,260.0000000,261.0000000,258.3000000,258.8000000,2419220
MTSS,D,20190425,000000,257.0500000,259.5000000,254.1000000,255.3500000,3111030
MTSS,D,20190426,000000,255.1500000,257.4000000,254.5000000,257.0000000,1102870
MTSS,D,20190429,000000,257.2000000,258.5000000,255.1500000,255.3000000,1111570
MTSS,D,20190430,000000,255.2000000,256.3000000,254.3500000,254.9000000,1138320
MTSS,D,20190502,000000,255.4000000,262.5000000,255.2000000,261.7500000,2150000
MTSS,D,20190503,000000,261.7500000,263.3500000,261.2000000,262.9000000,2293500
MTSS,D,20190506,000000,261.8000000,262.2500000,259.8000000,261.3500000,835940
MTSS,D,20190507,000000,261.6500000,263.3500000,258.5000000,258.6000000,1262410
MTSS,D,20190508,000000,259.0500000,260.8000000,257.0000000,260.2500000,1460320
MTSS,D,20190510,000000,258.9500000,259.7000000,254.5000000,255.4000000,1695520
MTSS,D,20190513,000000,255.5000000,257.8500000,254.2500000,255.5500000,1275760
MTSS,D,20190514,000000,255.5000000,257.3000000,253.7000000,255.4500000,1477510
MTSS,D,20190515,000000,255.6000000,256.3000000,253.2000000,255.1000000,1559550
MTSS,D,20190516,000000,255.1000000,256.5000000,253.8500000,254.5000000,1656850
MTSS,D,20190517,000000,254.1500000,254.1500000,251.2000000,253.2500000,2440890
MTSS,D,20190520,000000,253.2000000,254.9000000,251.3000000,253.1500000,1706720
MTSS,D,20190521,000000,253.2500000,254.2000000,251.7500000,252.6500000,1597380
MTSS,D,20190522,000000,252.6500000,254.5000000,251.9000000,253.8000000,1927020
MTSS,D,20190523,000000,254.0000000,258.9500000,253.4000000,258.6500000,3920300
MTSS,D,20190524,000000,260.0500000,261.9500000,256.2000000,256.7000000,3015590
MTSS,D,20190527,000000,257.0000000,258.4000000,256.4000000,258.2000000,604550
MTSS,D,20190528,000000,258.3000000,259.3500000,255.0500000,255.0500000,1810970
MTSS,D,20190529,000000,254.7500000,257.5500000,253.5000000,256.9000000,2417070
MTSS,D,20190530,000000,256.8500000,258.3000000,255.7500000,258.2500000,1265230
MTSS,D,20190531,000000,257.2000000,257.8500000,254.5500000,255.8000000,992370
MTSS,D,20190603,000000,255.9000000,258.8000000,254.4500000,258.8000000,2006120
MTSS,D,20190604,000000,258.7000000,261.3500000,258.1500000,259.6500000,2778710
MTSS,D,20190605,000000,259.6500000,261.3500000,258.2000000,259.2000000,1452880
MTSS,D,20190606,000000,260.0000000,263.2000000,259.8000000,262.9500000,2371050
MTSS,D,20190607,000000,262.6500000,264.0000000,261.8000000,263.1500000,1857930
MTSS,D,20190610,000000,264.2000000,265.3500000,262.1500000,264.7500000,1733260
MTSS,D,20190611,000000,264.4000000,272.7000000,264.1000000,269.9500000,4092470
MTSS,D,20190613,000000,269.7500000,271.8500000,268.1500000,269.5500000,1992780
MTSS,D,20190614,000000,269.7500000,271.7000000,269.0000000,270.1000000,1142070
MTSS,D,20190617,000000,270.2000000,274.0000000,269.0500000,269.8500000,2571670
MTSS,D,20190618,000000,269.6500000,274.4000000,268.7500000,274.2000000,2281190
MTSS,D,20190619,000000,274.3000000,277.8500000,273.7500000,276.0000000,2687450
MTSS,D,20190620,000000,276.7500000,279.8500000,276.7000000,278.0000000,4901570
MTSS,D,20190621,000000,277.8000000,278.3000000,274.1500000,277.8500000,4258810
MTSS,D,20190624,000000,278.5500000,279.9500000,277.8000000,279.6000000,1408960
MTSS,D,20190625,000000,280.0500000,281.5000000,278.0500000,280.4000000,1917020
MTSS,D,20190626,000000,280.7500000,287.0500000,279.9000000,287.0500000,2643200
MTSS,D,20190627,000000,287.0000000,287.7500000,284.5000000,284.9500000,1648040
MTSS,D,20190628,000000,285.3000000,288.8000000,284.3500000,284.9000000,2041110
MTSS,D,20190701,000000,286.2500000,289.7000000,284.8000000,286.4500000,2375830
MTSS,D,20190702,000000,286.4500000,288.3500000,280.5000000,281.4000000,2847590
MTSS,D,20190703,000000,280.9500000,285.2000000,280.9500000,282.9500000,2304860
MTSS,D,20190704,000000,284.3500000,285.0000000,281.8500000,282.8500000,1931280
MTSS,D,20190705,000000,282.9500000,285.5000000,282.1500000,284.9500000,3593060
MTSS,D,20190708,000000,267.6000000,270.3000000,267.0500000,268.6000000,3513250
MTSS,D,20190709,000000,268.9500000,271.9000000,267.2500000,270.9500000,2600830
MTSS,D,20190710,000000,271.8000000,271.8000000,267.8500000,269.0000000,2801700
MTSS,D,20190711,000000,269.3500000,270.5000000,266.5000000,266.9000000,1956130
MTSS,D,20190712,000000,266.9000000,268.9000000,265.0000000,268.5500000,1612770
MTSS,D,20190715,000000,268.6000000,269.9500000,266.4000000,268.3000000,1630090
MTSS,D,20190716,000000,268.2500000,268.7000000,266.5500000,266.8000000,1752780
MTSS,D,20190717,000000,265.5000000,268.2500000,264.0000000,264.1000000,1503360
MTSS,D,20190718,000000,264.0000000,265.4500000,261.0500000,261.8000000,1541440
MTSS,D,20190719,000000,262.5500000,265.5500000,261.3000000,262.4000000,1106990
MTSS,D,20190722,000000,263.1500000,264.1000000,261.0000000,262.7000000,1196580
MTSS,D,20190723,000000,262.7500000,265.4500000,262.0000000,265.4500000,1186070
